Group #,Content Hash,Why Duplicate?,Original Response ID,Original Status,Original Created Date,Original Start Time,Original End Time,Original Duration (seconds),Original # of Questions Answered,Original GPS Location,Original Has Audio,Duplicate Response ID,Duplicate Status (Now Abandoned),Duplicate Created Date,Duplicate Start Time,Duplicate End Time,Duplicate Duration (seconds),Duplicate # of Questions Answered,Duplicate GPS Location,Duplicate Has Audio,Time Difference (minutes),All Fields Match?,Evidence of Duplication
155,aebd55f8f85b29cf,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",87a977b0-b618-46b8-b79b-d99310508b76,Pending_Approval,"Jan 3, 2026, 07:35 AM",07:15:31 AM,07:19:07 AM,215,27,"26.2129, 88.2366",Yes,0ccb4bb8-cfb1-446a-858b-890f20f11973,Rejected → abandoned,"Jan 3, 2026, 07:45 AM",07:15:31 AM,07:19:07 AM,215,27,"26.2129, 88.2366",Yes,10,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
156,b0c9db9a7bc603bd,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",ee6d3c0d-86c0-493b-a443-5d03a0d53f57,Pending_Approval,"Jan 3, 2026, 02:35 PM",01:31:37 PM,01:38:09 PM,391,26,"22.5038, 88.3096",Yes,13f8210e-6ddb-4609-9ea0-6346f3d3665d,Rejected → abandoned,"Jan 3, 2026, 02:19 PM",01:31:37 PM,01:38:09 PM,391,26,"22.5038, 88.3096",No,-15,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
156,b0c9db9a7bc603bd,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",ee6d3c0d-86c0-493b-a443-5d03a0d53f57,Pending_Approval,"Jan 3, 2026, 02:35 PM",01:31:37 PM,01:38:09 PM,391,26,"22.5038, 88.3096",Yes,d8165593-3aca-4511-936a-357bc8f8db10,Rejected → abandoned,"Jan 3, 2026, 02:37 PM",01:31:37 PM,01:38:09 PM,391,26,"22.5038, 88.3096",Yes,3,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
157,b22565a7e6400ca5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a0939cc3-1519-4509-be5e-667d9c9396eb,Rejected,"Jan 2, 2026, 02:25 PM",02:05:12 PM,02:12:00 PM,408,27,"24.9363, 88.0588",No,e34c813c-1dcb-4cdd-8c36-5f1601e05e8f,Rejected → abandoned,"Jan 2, 2026, 03:20 PM",02:05:12 PM,02:12:00 PM,408,27,"24.9363, 88.0588",Yes,56,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
157,b22565a7e6400ca5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",a0939cc3-1519-4509-be5e-667d9c9396eb,Rejected,"Jan 2, 2026, 02:25 PM",02:05:12 PM,02:12:00 PM,408,27,"24.9363, 88.0588",No,f7ba3711-8ba1-4ac4-aab7-96f406d8fcac,Rejected → abandoned,"Jan 3, 2026, 06:23 AM",02:05:12 PM,02:12:00 PM,408,27,"24.9363, 88.0588",Yes,958,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
158,b264a78313753a11,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",1dffb721-33f7-4dc7-ab4d-f42451edc4d2,Pending_Approval,"Jan 1, 2026, 02:45 AM",02:30:08 AM,02:36:12 AM,364,27,"21.8538, 87.5477",Yes,55d32db1-41ea-40c9-bf53-6bfaacd7f2e2,Rejected → abandoned,"Jan 1, 2026, 02:42 AM",02:30:08 AM,02:36:12 AM,364,27,"21.8538, 87.5477",No,-4,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
158,b264a78313753a11,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",1dffb721-33f7-4dc7-ab4d-f42451edc4d2,Pending_Approval,"Jan 1, 2026, 02:45 AM",02:30:08 AM,02:36:12 AM,364,27,"21.8538, 87.5477",Yes,b7f213df-526f-4a81-8f4e-7b8ba08972d7,Rejected → abandoned,"Jan 1, 2026, 02:47 AM",02:30:08 AM,02:36:12 AM,364,27,"21.8538, 87.5477",Yes,2,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
159,b3ccf2795c22a8b5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",12b8224f-2272-4325-b83e-68dfb1acd965,Pending_Approval,"Jan 1, 2026, 03:41 AM",02:46:37 AM,02:52:20 AM,343,27,"21.8538, 87.5477",Yes,320278f7-df3b-4a85-bcf0-30f082a2f845,Rejected → abandoned,"Jan 1, 2026, 03:03 AM",02:46:37 AM,02:52:20 AM,343,27,"21.8538, 87.5477",No,-37,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
159,b3ccf2795c22a8b5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",12b8224f-2272-4325-b83e-68dfb1acd965,Pending_Approval,"Jan 1, 2026, 03:41 AM",02:46:37 AM,02:52:20 AM,343,27,"21.8538, 87.5477",Yes,09c51d69-cdd9-4cc8-8695-4bac1d1d6c6d,Rejected → abandoned,"Jan 1, 2026, 03:46 AM",02:46:37 AM,02:52:20 AM,343,27,"21.8538, 87.5477",Yes,5,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
160,b809c6904a131ede,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",0f92489c-391e-4044-9d93-d63b69b0838a,Pending_Approval,"Dec 30, 2025, 02:05 PM",12:15:31 PM,12:22:37 PM,426,27,"21.8539, 87.5477",Yes,db36e711-b313-4cf8-a535-1300692cfe47,Rejected → abandoned,"Dec 30, 2025, 12:48 PM",12:15:31 PM,12:22:37 PM,426,27,"21.8539, 87.5477",No,-77,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
160,b809c6904a131ede,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",0f92489c-391e-4044-9d93-d63b69b0838a,Pending_Approval,"Dec 30, 2025, 02:05 PM",12:15:31 PM,12:22:37 PM,426,27,"21.8539, 87.5477",Yes,29f44b60-8d54-4c02-8a2e-e8ec054b151e,Rejected → abandoned,"Dec 30, 2025, 02:13 PM",12:15:31 PM,12:22:37 PM,426,27,"21.8539, 87.5477",Yes,8,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
161,b867401972f494e5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",b798b48a-6ed3-4480-9428-743eee86bd88,Pending_Approval,"Jan 4, 2026, 06:45 AM",06:19:45 AM,06:23:09 AM,203,27,"26.2678, 88.2036",No,c468e96c-3070-4316-92cf-55fb052852c3,Rejected → abandoned,"Jan 4, 2026, 06:52 AM",06:19:45 AM,06:23:09 AM,203,27,"26.2678, 88.2036",Yes,8,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
161,b867401972f494e5,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",b798b48a-6ed3-4480-9428-743eee86bd88,Pending_Approval,"Jan 4, 2026, 06:45 AM",06:19:45 AM,06:23:09 AM,203,27,"26.2678, 88.2036",No,d8691406-5d8a-4a88-a0f9-4bdfe869e167,Rejected → abandoned,"Jan 4, 2026, 07:02 AM",06:19:45 AM,06:23:09 AM,203,27,"26.2678, 88.2036",Yes,18,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
162,b903e27ac1e7b72e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",f267c8f0-44b4-4b85-9f31-cba5423f8ddf,Pending_Approval,"Jan 4, 2026, 07:16 AM",06:24:39 AM,06:30:45 AM,366,27,"26.2684, 88.2015",No,d6060afa-cc78-41de-9b96-c8b41692d1fe,Rejected → abandoned,"Jan 4, 2026, 08:21 AM",06:24:39 AM,06:30:45 AM,366,27,"26.2684, 88.2015",Yes,65,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
162,b903e27ac1e7b72e,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",f267c8f0-44b4-4b85-9f31-cba5423f8ddf,Pending_Approval,"Jan 4, 2026, 07:16 AM",06:24:39 AM,06:30:45 AM,366,27,"26.2684, 88.2015",No,8b99ab9b-7497-4f75-9757-751d322c0466,Rejected → abandoned,"Jan 4, 2026, 08:37 AM",06:24:39 AM,06:30:45 AM,366,27,"26.2684, 88.2015",Yes,81,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
163,b922d49f3653bcbc,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",d71d74ac-4769-4985-8fb8-e0b9216fa215,Pending_Approval,"Jan 4, 2026, 03:52 AM",02:02:39 PM,02:09:07 PM,388,26,N/A,Yes,5e6ec05b-0556-49e9-b33d-6b12af8bfb5b,Rejected → abandoned,"Jan 4, 2026, 04:00 AM",02:02:39 PM,02:09:07 PM,388,26,N/A,Yes,8,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
163,b922d49f3653bcbc,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",d71d74ac-4769-4985-8fb8-e0b9216fa215,Pending_Approval,"Jan 4, 2026, 03:52 AM",02:02:39 PM,02:09:07 PM,388,26,N/A,Yes,524db2f9-2494-4a7c-a0fe-74b2c56fab15,Rejected → abandoned,"Jan 4, 2026, 09:57 AM",02:02:39 PM,02:09:07 PM,388,26,N/A,Yes,365,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Audio Status; Same Content Hash (Digital Fingerprint)
164,baa1359a737a8b87,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",4a2013f7-2ce1-4c71-9b73-a12884cf0a33,Pending_Approval,"Jan 2, 2026, 08:53 AM",01:10:12 PM,01:13:36 PM,203,27,"25.9662, 88.0171",Yes,7e377907-d2fb-404b-9b68-3f003b1f1455,Rejected → abandoned,"Dec 31, 2025, 01:26 PM",01:10:12 PM,01:13:36 PM,203,27,"25.9662, 88.0171",Yes,-2607,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
164,baa1359a737a8b87,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",4a2013f7-2ce1-4c71-9b73-a12884cf0a33,Pending_Approval,"Jan 2, 2026, 08:53 AM",01:10:12 PM,01:13:36 PM,203,27,"25.9662, 88.0171",Yes,38502cf4-6596-4b9f-a4d1-2944269bf416,Rejected → abandoned,"Jan 2, 2026, 01:18 PM",01:10:12 PM,01:13:36 PM,203,27,"25.9662, 88.0171",Yes,265,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
165,bae9817393e93ee1,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",44550b04-df30-4f5a-9b0b-a7a41e35e5a2,Pending_Approval,"Jan 3, 2026, 05:19 AM",07:52:55 AM,07:57:02 AM,246,27,"22.5997, 88.3660",Yes,73dd4296-1dcf-42b1-b298-255e3a7da203,Rejected → abandoned,"Jan 3, 2026, 12:09 PM",07:52:55 AM,07:57:02 AM,246,27,"22.5997, 88.3660",Yes,410,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
165,bae9817393e93ee1,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",44550b04-df30-4f5a-9b0b-a7a41e35e5a2,Pending_Approval,"Jan 3, 2026, 05:19 AM",07:52:55 AM,07:57:02 AM,246,27,"22.5997, 88.3660",Yes,e1a370d1-83df-4750-9cc9-607d11ea95d5,Rejected → abandoned,"Jan 4, 2026, 09:56 AM",07:52:55 AM,07:57:02 AM,246,27,"22.5997, 88.3660",Yes,1718,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
166,c102287c5fd65f90,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",b59137bb-5806-4721-9eca-02f919b936c1,Pending_Approval,"Dec 23, 2025, 11:56 AM",11:42:47 AM,11:52:31 AM,583,27,"26.0389, 87.9265",Yes,4bc51bd2-98f5-4555-9ecf-b6012c657b73,Rejected → abandoned,"Jan 1, 2026, 07:25 AM",11:42:47 AM,11:52:31 AM,583,27,"26.0389, 87.9265",No,12688,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
166,c102287c5fd65f90,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",b59137bb-5806-4721-9eca-02f919b936c1,Pending_Approval,"Dec 23, 2025, 11:56 AM",11:42:47 AM,11:52:31 AM,583,27,"26.0389, 87.9265",Yes,ebe8c914-44b8-483c-a8f1-b5f12b502621,Rejected → abandoned,"Jan 1, 2026, 12:02 PM",11:42:47 AM,11:52:31 AM,583,27,"26.0389, 87.9265",No,12966,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
167,c28f1eacfb6c6d88,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",cade85eb-1b1e-4b86-9e2f-817a90a836a5,Rejected,"Dec 30, 2025, 06:49 AM",10:57:26 AM,11:07:20 AM,594,27,"23.2148, 88.3557",No,b6e12b4d-8dbe-4fd5-a785-3b07efa4903a,Rejected → abandoned,"Dec 31, 2025, 06:41 AM",10:57:26 AM,11:07:20 AM,594,27,"23.2148, 88.3557",Yes,1432,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
167,c28f1eacfb6c6d88,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",cade85eb-1b1e-4b86-9e2f-817a90a836a5,Rejected,"Dec 30, 2025, 06:49 AM",10:57:26 AM,11:07:20 AM,594,27,"23.2148, 88.3557",No,9e7c738a-0879-47a0-a176-f38424d67ef1,Rejected → abandoned,"Dec 31, 2025, 06:43 AM",10:57:26 AM,11:07:20 AM,594,27,"23.2148, 88.3557",Yes,1434,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
168,c4150cbf912d1c3c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2aaff040-94dc-4a1f-9f58-6ca335fe2bcc,Pending_Approval,"Jan 3, 2026, 04:20 AM",07:24:08 AM,07:31:02 AM,413,27,"26.5473, 88.7117",Yes,4bdcbda5-15c4-4981-84c7-32f02ae4329b,Rejected → abandoned,"Jan 2, 2026, 01:48 PM",07:24:08 AM,07:31:02 AM,413,27,"26.5473, 88.7117",No,-872,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
168,c4150cbf912d1c3c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",2aaff040-94dc-4a1f-9f58-6ca335fe2bcc,Pending_Approval,"Jan 3, 2026, 04:20 AM",07:24:08 AM,07:31:02 AM,413,27,"26.5473, 88.7117",Yes,c67dcea9-8fb8-4ace-bd20-f072bf8e06c8,Rejected → abandoned,"Jan 3, 2026, 04:44 AM",07:24:08 AM,07:31:02 AM,413,27,"26.5473, 88.7117",Yes,23,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
169,c528dab9d35bd399,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",6320aa9a-75bf-4a82-a5f4-eee8c113f87a,Pending_Approval,"Dec 26, 2025, 03:00 PM",12:01:51 PM,12:07:22 PM,331,25,"23.9805, 88.6375",Yes,832bd935-170b-483d-8a2c-928e241637b5,Rejected → abandoned,"Jan 2, 2026, 06:42 AM",12:01:51 PM,12:07:22 PM,331,25,"23.9805, 88.6375",No,9582,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
169,c528dab9d35bd399,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",6320aa9a-75bf-4a82-a5f4-eee8c113f87a,Pending_Approval,"Dec 26, 2025, 03:00 PM",12:01:51 PM,12:07:22 PM,331,25,"23.9805, 88.6375",Yes,b0f2083c-d311-42fb-80ea-851ba5e5777b,Rejected → abandoned,"Jan 2, 2026, 02:48 PM",12:01:51 PM,12:07:22 PM,331,25,"23.9805, 88.6375",Yes,10068,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
170,c628c719b76176a8,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",1520f808-646d-494f-9536-080a02ff2596,Rejected,"Jan 3, 2026, 07:59 AM",01:21:37 PM,01:26:11 PM,273,27,"24.9389, 88.0551",No,915cd28f-713a-4038-a188-35fc4afebeec,Rejected → abandoned,"Jan 3, 2026, 10:51 AM",01:21:37 PM,01:26:11 PM,273,27,"24.9389, 88.0551",Yes,172,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
170,c628c719b76176a8,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",1520f808-646d-494f-9536-080a02ff2596,Rejected,"Jan 3, 2026, 07:59 AM",01:21:37 PM,01:26:11 PM,273,27,"24.9389, 88.0551",No,4a6680a0-861d-43f8-aa7d-9cc334bbabc0,Rejected → abandoned,"Jan 3, 2026, 11:42 AM",01:21:37 PM,01:26:11 PM,273,27,"24.9389, 88.0551",Yes,224,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
171,c69a8c3582ebdd8c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",5703eae7-b24c-487a-9932-e61144c28bd9,Pending_Approval,"Jan 3, 2026, 07:19 AM",09:18:25 AM,09:23:35 AM,309,27,"26.6780, 88.4328",Yes,5d339641-77b8-4f93-9e76-b836c7fdb575,Rejected → abandoned,"Jan 3, 2026, 05:35 AM",09:18:25 AM,09:23:35 AM,309,27,"26.6780, 88.4328",No,-104,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Content Hash (Digital Fingerprint)
171,c69a8c3582ebdd8c,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same location, Same digital fingerprint (content hash)",5703eae7-b24c-487a-9932-e61144c28bd9,Pending_Approval,"Jan 3, 2026, 07:19 AM",09:18:25 AM,09:23:35 AM,309,27,"26.6780, 88.4328",Yes,07749f5b-8dfb-4f3f-9e9b-24df2ecb99a7,Rejected → abandoned,"Jan 3, 2026, 07:36 AM",09:18:25 AM,09:23:35 AM,309,27,"26.6780, 88.4328",Yes,17,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same GPS Location; Same Audio Status; Same Content Hash (Digital Fingerprint)
172,c6de63be0efe8136,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",acdb584f-8cb9-4965-a0b7-65f4e874e394,Rejected,"Jan 2, 2026, 01:36 PM",05:51:50 AM,05:57:21 AM,330,27,N/A,No,c2050c7b-4e12-4578-a18d-44275ca8f616,Rejected → abandoned,"Jan 3, 2026, 05:08 AM",05:51:50 AM,05:57:21 AM,330,27,N/A,Yes,932,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Content Hash (Digital Fingerprint)
172,c6de63be0efe8136,"All interview data matches exactly: Same interview timing, Same duration, Same answers, Same digital fingerprint (content hash)",acdb584f-8cb9-4965-a0b7-65f4e874e394,Rejected,"Jan 2, 2026, 01:36 PM",05:51:50 AM,05:57:21 AM,330,27,N/A,No,133513d9-5d9a-4776-b20b-a8ec590264a6,Rejected → abandoned,"Jan 3, 2026, 07:01 AM",05:51:50 AM,05:57:21 AM,330,27,N/A,Yes,1045,Yes,Same Start Time; Same End Time; Same Duration; Same # of Answers; Same Content Hash (Digital Fingerprint)
